ID;START_TIME;END_TIME;SECS;OOB_ERR;OOB_ERR_MEAN;TP;FP;TN;FN;TPR;FPR;TNR;PREC;FMEASURE;ACCURACY;AUC
0;0;0;0;0;0;543;286;0;0;0,4751;0,0323;0;0,6550;0;0;118251,5000
0;0;0;0;0;0;558;308;0;0;0,4882;0,0348;0;0,6443;0;0;130362,5000
0;0;0;0;0;0;572;338;0;0;0,5004;0,0382;0;0,6286;0;0;147312,5000
0;0;0;0;0;0;591;370;0;0;0,5171;0,0418;0;0,6150;0;0;165920,5000
0;0;0;0;0;0;607;403;0;0;0,5311;0,0456;0;0,6010;0;0;185687,5000
0;0;0;0;0;0;623;434;0;0;0,5451;0,0491;0;0,5894;0;0;204752,5000
0;0;0;0;0;0;641;474;0;0;0,5608;0,0536;0;0,5749;0;0;230032,5000
0;0;0;0;0;0;654;510;0;0;0,5722;0,0577;0;0,5619;0;0;253342,5000
0;0;0;0;0;0;665;542;0;0;0,5818;0,0613;0;0,5510;0;0;274446,5000
0;0;0;0;0;0;673;575;0;0;0,5888;0,0650;0;0,5393;0;0;296523,5000
0;0;0;0;0;0;684;618;0;0;0,5984;0,0699;0;0,5253;0;0;325699,0000
0;0;0;0;0;0;699;662;0;0;0,6115;0,0749;0;0,5136;0;0;356125,0000
0;0;0;0;0;0;707;703;0;0;0,6185;0,0795;0;0,5014;0;0;384948,0000
0;0;0;0;0;0;724;750;0;0;0,6334;0,0848;0;0,4912;0;0;418576,5000
0;0;0;0;0;0;741;795;0;0;0,6483;0,0899;0;0,4824;0;0;451539,0000
0;0;0;0;0;0;752;836;0;0;0,6579;0,0945;0;0,4736;0;0;482145,5000
0;0;0;0;0;0;763;874;0;0;0,6675;0,0988;0;0,4661;0;0;510930,5000
0;0;0;0;0;0;770;908;0;0;0,6737;0,1027;0;0,4589;0;0;536991,5000
0;0;0;0;0;0;791;972;0;0;0,6920;0,1099;0;0,4487;0;0;586943,5000
0;0;0;0;0;0;803;1025;0;0;0,7025;0,1159;0;0,4393;0;0;629184,5000
0;0;0;0;0;0;815;1079;0;0;0,7130;0,1220;0;0,4303;0;0;672870,5000
0;0;0;0;0;0;828;1142;0;0;0,7244;0,1292;0;0,4203;0;0;724625,0000
0;0;0;0;0;0;836;1207;0;0;0,7314;0,1365;0;0,4092;0;0;778705,0000
0;0;0;0;0;0;849;1282;0;0;0,7428;0,1450;0;0,3984;0;0;841892,5000
0;0;0;0;0;0;860;1355;0;0;0,7524;0,1532;0;0,3883;0;0;904271,0000
0;0;0;0;0;0;875;1427;0;0;0,7655;0,1614;0;0,3801;0;0;966731,0000
0;0;0;0;0;0;882;1518;0;0;0,7717;0,1717;0;0,3675;0;0;1046674,5000
0;0;0;0;0;0;890;1651;0;0;0,7787;0,1867;0;0,3503;0;0;1164512,5000
0;0;0;0;0;0;908;1868;0;0;0,7944;0,2113;0;0,3271;0;0;1359595,5000
0;0;0;0;0;0;916;2027;0;0;0,8014;0,2292;0;0,3112;0;0;1504603,5000
0;0;0;0;0;0;937;2226;0;0;0,8198;0,2518;0;0,2962;0;0;1688977,0000
0;0;0;0;0;0;950;2353;0;0;0,8311;0,2661;0;0,2876;0;0;1808801,5000
0;0;0;0;0;0;963;2485;0;0;0,8425;0,2810;0;0,2793;0;0;1935059,5000
0;0;0;0;0;0;970;2623;0;0;0,8486;0,2967;0;0,2700;0;0;2068436,5000
0;0;0;0;0;0;985;2779;0;0;0,8618;0,3143;0;0,2617;0;0;2220926,5000
0;0;0;0;0;0;996;2943;0;0;0,8714;0,3328;0;0,2529;0;0;2383368,5000
0;0;0;0;0;0;1008;3146;0;0;0,8819;0,3558;0;0,2427;0;0;2586774,5000
0;0;0;0;0;0;1016;3269;0;0;0,8889;0,3697;0;0,2371;0;0;2711250,5000
0;0;0;0;0;0;1021;3459;0;0;0,8933;0,3912;0;0,2279;0;0;2904765,5000
0;0;0;0;0;0;1030;3761;0;0;0,9011;0,4254;0;0,2150;0;0;3214466,5000
0;0;0;0;0;0;1037;4009;0;0;0,9073;0,4534;0;0,2055;0;0;3470774,5000
0;0;0;0;0;0;1040;4301;0;0;0,9099;0,4864;0;0,1947;0;0;3774016,5000
0;0;0;0;0;0;1046;4659;0;0;0,9151;0,5269;0;0,1833;0;0;4147410,5000
0;0;0;0;0;0;1055;5253;0;0;0,9230;0,5941;0;0,1672;0;0;4771407,5000
0;0;0;0;0;0;1061;6016;0;0;0,9283;0,6804;0;0,1499;0;0;5578661,5000
0;0;0;0;0;0;1071;7128;0;0;0,9370;0,8062;0;0,1306;0;0;6764053,5000
0;0;0;0;0;0;1143;8842;0;0;1,0000;1,0000;0;0,1145;0;0;0,8570
